GENDER	AGE	MEMBER POL. PARTY	INFO: PRESS	INFO: TV RADIO	INFO: POL. MEETING	INFO: PARTY PRESS	INFO: ELECT. PUBLICATION	INFO: CONVERSATION	INFO: NOT INTERESTED	STATE AND MASS MEDIA	RESULT INFLUEN.VOTING	WHICH PARTY LAST ELECT.
Female	59	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Male	39	HSLS	Yes	Yes	NA	NA	NA	Yes	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	51	Not a member	NA	Yes	NA	NA	NA	Yes	NA	The state should have limited influe	No	HDZ
Male	58	Not a member	No	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Female	32	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	49	HDZ	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	Yes	Yes	Yes	The state should have limited influe	Yes	HDZ
Female	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	28	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	HDZ
Female	37	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Female	55	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	32	HKDZ	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	52	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Female	48	Not a member	No	Yes	No	No	No	Yes	No	The state should have strong influen	Yes	HDZ
Female	35	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	78	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	87	Not a member	No	Yes	No	No	No	No	Yes	The state should have limited influe	No	HDZ
Male	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	Yes	Savez komunista Hrvatske - Stranka d
Female	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	49	Not a member	No	Yes	No	No	No	No	Yes	The state should have limited influe	No	HDZ
Male	34	HDZ	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	30	HDZ	Yes	Yes	Yes	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	35	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	41	Not a member	No	Yes	No	No	No	Yes	No	The state should have strong influen	No	I did not vote
Male	48	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Female	37	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have strong influen	Yes	HDZ
Female	45	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	77	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Male	62	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	45	HDZ	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	35	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	41	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	58	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	53	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	27	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Female	45	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	36	HDZ	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	32	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	30	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	For the independent candidate
Female	30	Not a member	Yes	Yes	No	No	No	Yes	No	NA	No	HDZ
Female	22	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	I did not vote
Male	29	HSP	Yes	Yes	No	No	Yes	No	No	The state should have strong influen	No	HDZ
Male	30	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	73	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Male	55	Not a member	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	43	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Male	54	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	23	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Male	47	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	29	HSP	Yes	Yes	Yes	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	22	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Male	40	Not a member	Yes	Yes	Yes	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	50	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	20	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	75	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	23	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	48	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	54	HDZ	NA	NA	NA	NA	NA	Yes	NA	The state should not intervene in th	No	HDZ
Female	30	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have strong influen	Yes	HDZ
Female	41	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	44	HDZ	Yes	Yes	NA	NA	NA	Yes	NA	The state should have strong influen	No	HDZ
Female	56	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	HDZ
Female	25	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	26	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	HDZ
Male	41	HDZ	Yes	Yes	Yes	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	38	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	Yes	Savez komunista Hrvatske - Stranka d
Female	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	21	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Other party:
Male	46	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	45	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	30	Not a member	Yes	Yes	Yes	Yes	No	Yes	No	The state should have limited influe	Yes	HDZ
Male	51	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	29	HSP	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	Yes	HDZ
Male	42	Other party:	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	HDZ
Male	42	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	38	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	44	Not a member	Yes	No	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	Savez komunista Hrvatske - Stranka d
Male	20	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	46	Other party:	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	HDZ
Male	45	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Female	38	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Socijalisticki savez - Savez socijal
Female	70	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	29	HSP	Yes	Yes	Yes	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	48	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	45	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	21	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	NA	HDZ
Female	78	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	NA	HDZ
Female	20	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	NA	Koalicija narodnog sporazuma  Hrvats
Female	19	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	28	Not a member	No	Yes	No	No	No	No	Yes	The state should not intervene in th	No	I did not vote
Female	30	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	NA	NA
Female	31	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	NA	HDZ
Female	29	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	NA	Koalicija narodnog sporazuma  Hrvats
Female	38	Not a member	No	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	75	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	NA	HDZ
Male	20	HKDZ	Yes	Yes	Yes	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	37	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HSS
Male	64	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	HDZ
Male	51	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	59	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	NA	HDZ
Male	51	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	50	HDZ	No	Yes	No	No	No	Yes	No	The state should have limited influe	NA	HDZ
Male	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	HDZ
Female	54	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	44	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	HDZ
Female	40	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	34	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Istarski demokratski sabor
Male	44	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	83	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	NA	HDZ
Female	45	Not a member	No	Yes	No	No	No	No	Yes	The state should have limited influe	NA	HDZ
Male	82	Not a member	Yes	Yes	No	Yes	No	Yes	Yes	The state should not intervene in th	No	HDZ
Male	38	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	40	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	HDZ
Male	28	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	42	Not a member	No	Yes	No	No	No	No	Yes	The state should not intervene in th	No	HDZ
Female	54	Not a member	Yes	Yes	Yes	No	Yes	Yes	No	The state should have limited influe	No	HDZ
Female	73	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	NA	HDZ
Male	44	HDZ	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	HDZ
Male	34	HSS	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HSS
Male	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	51	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	35	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	34	Not a member	Yes	Yes	No	No	No	No	No	NA	No	Koalicija narodnog sporazuma  Hrvats
Male	50	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	22	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	No	I did not vote
Male	42	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Male	82	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	72	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	60	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	19	HDZ	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	HDZ
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	45	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	31	HSP	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	36	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	22	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	51	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	47	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	I did not vote
Female	24	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	49	Not a member	Yes	No	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	35	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	48	HDZ	Yes	Yes	No	Yes	Yes	Yes	No	The state should have limited influe	No	HDZ
Female	20	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Female	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	39	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	48	Not a member	Yes	Yes	Yes	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	60	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	34	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
